id,item,name,error,gold,prediction,gold_evidence,predicted_evidence
PPS-DEV-068,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-131,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-132,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-133,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-134,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-25,v21,공동 5% (10%),FN,1,0,"2) 공동수급(공동이행방식)을 허용하며, 공동수급 참여자(구성원)는 조달청 입찰참가자격을 충족하여야 한다. 공동수급체 구성원은 주사업자(대표자)를 명시한 공동협정서를 반드시 제출하여야 하며, 대표[담당자] 지분참여 비율이 많은 업체로 한다. (최소 지분율 3% 이상)",
PPS-DEV-049,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-055,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-056,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-058,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-059,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-136,v22,현장설명회 참석업체 (자격으로 제한 여부) * 계약방법 협상만 적용,FN,1,0,"사. 본 용역의 원활한 수행을 위하여 현장설명회를 개최하며(일시·장소는 개별 통보), 현장설명회 참석업체에 한하여 제안서 제출 자격을 부여합니다.",
PPS-DEV-140,v22,현장설명회 참석업체 (자격으로 제한 여부) * 계약방법 협상만 적용,FP,0,1,,6. 사업설명 : 과업설명회 개최 — 2026. 2. 2.(월) 15:00부터 수요기관 중회의실에서 진행합니다.
PPS-DEV-27,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,"마. 사업설명회 : 2026. 2. 3.(화) 14:00, [시설명] 자연교육센터 2층",
PPS-DEV-28,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,"공고기간

2026.02.19. ~ 03.11. 15:00 (※사전공고 : 02.11. ~ 02.18.)

제안요청 설명회

일시 : 2026.03.03.(화요일) 15:00

장소 : 경기도 [지역:r1|단위=기초|광역=경기도] [지역:r2|단위=기초|광역=경기도] [상세주소], [상세주소](별똥별)

※ 제안요청설명회 참석여부와 상관없이 응찰 가능

접수마감

2026.03.11. 15:00 까지 (직찰 / 방문접수)",
PPS-DEV-139,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,현장설명회를 다음과 같이 개최합니다. 일시 : 2026. 3. 18.(수) 14:00 / 장소 : 발주기관 대회의실(세부사항은 담당부서 안내),
PPS-DEV-140,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,6. 사업설명 : 과업설명회 개최 — 2026. 2. 2.(월) 15:00부터 수요기관 중회의실에서 진행합니다.,
PPS-DEV-141,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,"5. 제안요청서 설명: 실시함 — 일시 2026. 2. 6.(금) 11:00, 장소 발주기관 별관 회의동(안내사항은 공고 게시판 참조)",
PPS-DEV-29,v24,공고서와 나라장터 입력값 상이,FN,1,0,"나. 용역금액: 금37,930,000원(추정가격 34,481,818원, 부가가치세 3,448,182원)",
PPS-DEV-049,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-055,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-057,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-062,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-071,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-072,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-079,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-170,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
